instance_id,window_accuracy,window_kappa,cumulative_accuracy,cumulative_kappa,region_already_present
77,-1,-1,67.94871794871796,0.16808873720136502,1
78,-1,-1,68.35443037974683,0.16912074042911232,1
79,-1,-1,68.75,0.1701244813278009,1
80,-1,-1,69.1358024691358,0.17110110519852634,1
81,-1,-1,68.29268292682927,0.1589743589743593,1
82,-1,-1,68.67469879518072,0.15998442973919808,1
83,-1,-1,69.04761904761905,0.1609681137149444,1
84,-1,-1,68.23529411764706,0.15344891184064924,1
85,-1,-1,68.6046511627907,0.1544064093226513,1
86,-1,-1,68.96551724137932,0.1553398058252429,1
87,-1,-1,69.31818181818183,0.15625000000000017,1
88,-1,-1,69.66292134831461,0.15713784636969494,1
89,-1,-1,70.0,0.15800415800415796,1
90,-1,-1,69.23076923076923,0.15094968343885368,1
91,-1,-1,69.56521739130434,0.15179453407968385,1
92,-1,-1,69.89247311827957,0.15261958997722114,1
93,-1,-1,70.2127659574468,0.15342553875844334,1
94,-1,-1,70.52631578947368,0.15421303656597773,1
95,-1,-1,70.83333333333334,0.1549827098396732,1
96,-1,-1,71.1340206185567,0.15573515697855142,1
97,-1,-1,71.42857142857143,0.15647094989240704,1
98,-1,-1,71.71717171717171,0.15719063545150494,1
99,72.0,0.15789473684210523,72.0,0.15789473684210523,1
100,72.0,0.15789473684210523,72.27722772277228,0.15858375483487042,1
101,72.0,0.15789473684210523,72.54901960784314,0.15925816897262274,1
102,72.0,0.15789473684210523,72.81553398058253,0.15991843868336728,1
103,72.0,0.15789473684210523,73.07692307692307,0.1605650043240126,1
104,72.0,0.15789473684210523,73.33333333333333,0.16119828815977166,1
105,72.0,0.15789473684210523,73.58490566037736,0.16181869528381776,1
106,72.0,0.15789473684210523,73.83177570093457,0.16242661448140894,1
107,72.0,0.15789473684210523,74.07407407407408,0.16302241904234718,1
108,72.0,0.15789473684210523,74.31192660550458,0.16360646752534927,1
109,72.0,0.15789473684210523,74.54545454545455,0.16417910447761208,1
110,72.0,0.15789473684210523,74.77477477477478,0.16474066111260438,1
111,72.0,0.15789473684210523,75.0,0.16529145594889527,1
112,72.0,0.15789473684210523,75.22123893805309,0.16583179541260204,1
113,72.0,0.15789473684210523,75.43859649122807,0.16636197440585018,1
114,72.0,0.15789473684210523,75.65217391304347,0.16688227684346685,1
